train_loss,val_loss,train_recon,val_recon,train_kl,val_kl,train_pred,val_pred,train_trimer,val_trimer
10.122609939626564,7.6786674563381885,7.644932811740199,3.2094454187140284,0.11072589903947276,0.10398725287643214,2.3659022081457453,4.364591548547788,0.01049007695320702,0.006431528709400289
9.891330764940596,7.673700730799985,7.442282664068637,3.192881115185323,0.10802041200957588,0.11092592425324484,2.339998807013146,4.36925287578932,0.010288132871732115,0.0064083341485965326
9.68307669999097,7.613382502758532,7.27002746486143,3.175689730230873,0.10771313000431662,0.10359126298839004,2.304302710713432,4.333456345902499,0.010334029282058838,0.006451409796009893
9.491918565412373,7.750641503721645,7.11474163266317,3.161636982999426,0.10701955439417099,0.1056644680240558,2.2691466273763483,4.482704758032444,0.010107301119298329,0.006352004379058187
9.253594286700253,7.635134951153415,6.8918821201137535,3.1475998365714877,0.10609195683116089,0.10853752380379335,2.2546433441442923,4.378360341376238,0.009768585781691862,0.006371885433475165
9.164162758017937,7.598537773690673,6.7994454809710945,3.128938226290339,0.10807507198822028,0.11070495845496961,2.2556792454916814,4.3582485239151,0.009629978727472116,0.006461350315170226
8.944727942377625,7.539917536114088,6.622877627666899,3.1102353847255393,0.10646377641100387,0.10629601134759427,2.2144161157871296,4.32273995370888,0.00970433092227895,0.006461350315170226
8.813792639862424,7.466425669827463,6.5048510438084755,3.0948343588602145,0.10256230601949058,0.09334441567961023,2.2054367310857956,4.2775997993207575,0.009426198856827208,0.006471290866523184
8.708178237888784,7.459324535150448,6.3982809784079375,3.082521583336674,0.10107659576557565,0.10678109908921636,2.2078864476510773,4.269379820013703,0.009341749487153663,0.0064182746516605535
8.567095090663896,7.496379855385414,6.261823537596378,3.066332482016798,0.10366373025747622,0.10568649215760052,2.2006628156787413,4.323715374787176,0.009450064949886938,0.006454723286300358
8.336282521916585,7.513792016845505,6.0659379409033205,3.051865798410389,0.10279780175483083,0.10801450645411752,2.1666419219799473,4.353260861323905,0.00904801265637074,0.006507739517259302
8.19326571729016,7.3426526363495395,5.922019275292289,3.0410073177575616,0.10286016036874293,0.09912457338642694,2.1674950894255676,4.201881925833731,0.008912159370628694,0.006388453061986929
8.242649085503682,7.241967671245232,6.01654301130612,3.023475138071644,0.10160661879889296,0.10103470243185622,2.1236043030958647,4.116808636588339,0.008951630260233231,0.0064911719692291
8.033629809462552,7.304185439276432,5.814612504975231,3.0126384144823453,0.09949350246470252,0.10514746811980336,2.118633765400932,4.1857540121343755,0.008900226254982947,0.006454723286300358
7.940814242773569,7.376353775588944,5.74894684789924,3.0047968391338102,0.09948450887427063,0.1051154408363468,2.0915151496043047,4.265790050814611,0.008677169875680549,0.006514366562225482
7.819762411921617,7.2949332562517935,5.614867314766543,2.9910802879817675,0.0972236434389732,0.10004872243017433,2.106807163375794,4.203157126694282,0.008643206612213196,0.006471290866523184
